Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Price_Change,Price_Change_Pct,Volume_SMA_20,Volume_Ratio
2022-09-15,235.3800048828125,242.2899932861328,229.10000610351562,230.47000122070312,19454100,NFLX,,,,235.3800048828125,235.3800048828125,0.0,0.0,0.0,,,,,,,,,
2022-09-16,240.1300048828125,241.36000061035156,227.8300018310547,231.22000122070312,18914200,NFLX,,,,237.95292154947913,237.84635103665863,0.10657051282049679,0.05920584045583155,0.04736467236466524,,,,,0.020180133832373937,4.75,2.018013383237399,,
2022-09-19,243.6300048828125,245.25,235.75,245.0500030517578,17912400,NFLX,,,,240.16868848558383,239.92436170883516,0.24432677674866454,0.13507507664141882,0.10925170010724572,,,,,0.01457543800787442,3.5,1.4575438007874355,,
2022-09-20,242.85000610351562,250.49000549316406,239.66000366210938,240.3699951171875,16037400,NFLX,,,,241.01507567043961,240.7422440321577,0.27283163828190027,0.181740578552151,0.09109105972974926,,,,,-0.0032015710859262247,-0.779998779296875,-0.3201571085926215,,
2022-09-21,236.8699951171875,248.3000030517578,236.67999267578125,242.6699981689453,9166800,NFLX,,,,239.88887209854215,239.84425353730245,0.04461856123970165,0.14094987849490168,-0.09633131725520003,,,,,-0.0246242982747924,-5.980010986328125,-2.462429827479241,,
2022-09-22,237.0500030517578,240.5,231.66000366210938,235.35000610351562,10018000,NFLX,,,,239.19887756782796,239.28458745119022,-0.08570988336225582,0.07951248099263633,-0.16522236435489215,,,,,0.0007599440126693224,0.1800079345703125,0.0759944012669298,,
2022-09-23,226.41000366210938,236.4499969482422,221.42999267578125,235.13999938964844,11207200,NFLX,,,,236.34508510062238,236.99490946437538,-0.6498243637529981,-0.10506321747597507,-0.5447611462770231,,,,,-0.04488504219645717,-10.639999389648438,-4.488504219645711,,
2022-09-26,224.07000732421875,232.6999969482422,223.00999450683594,225.60000610351562,8234300,NFLX,,,,233.78346556576355,234.9123874721605,-1.128921906396954,-0.35111571409059894,-0.7778061923063551,,,,,-0.010335216200883068,-2.339996337890625,-1.0335216200883057,,
2022-09-27,224.36000061035156,230.63999938964844,220.72000122070312,228.6300048828125,7762200,NFLX,,,,231.919168788439,233.34829208335609,-1.4291232949170762,-0.6001408132847015,-0.8289824816323748,,,,,0.0012942084020786115,0.2899932861328125,0.12942084020785782,,
2022-09-28,245.1999969482422,246.64999389648438,227.3800048828125,229.69000244140625,17579700,NFLX,,,,234.4358805632022,234.9837120057659,-0.5478314425637052,-0.5884204776883952,0.04058903512469003,,,,,0.09288641594400637,20.839996337890625,9.288641594400632,,
2022-09-29,239.7100067138672,246.97999572753906,235.67999267578125,241.61000061035156,18994900,NFLX,,,,235.4009184806103,235.59671392669895,-0.19579544608865262,-0.5025163642087038,0.3067209181200512,,,,,-0.0223898462589861,-5.489990234375,-2.238984625898609,,
2022-09-30,235.44000244140625,242.44000244140625,233.25999450683594,237.0,11848600,NFLX,,,,235.40786748053267,235.57745945152007,-0.16959197098739764,-0.4310181668547088,0.26142619586731114,,,,,-0.017813208263591118,-4.2700042724609375,-1.78132082635911,,
2022-10-03,239.0399932861328,241.5399932861328,232.85000610351562,237.85000610351562,8657400,NFLX,,,,236.03854250296646,235.9830946656954,0.05544783727106051,-0.32806505907349914,0.38351289634455965,,,,,0.015290480833317632,3.5999908447265625,1.5290480833317563,,
2022-10-04,240.74000549316406,245.8000030517578,233.25,244.83999633789062,13925900,NFLX,,,,236.83905154090843,236.51735236250525,0.3216991784031791,-0.19213389579404858,0.5138330741972277,54.164077501181275,,,,0.00711183172180041,1.70001220703125,0.71118317218003,,
2022-10-05,236.72999572753906,241.58999633789062,227.3800048828125,238.75999450683594,10825600,NFLX,,,,236.82078282519868,236.54035516581132,0.2804276593873567,-0.09417496115189233,0.37460262053924903,50.98726827544912,,,,-0.016657014514103508,-4.010009765625,-1.6657014514103543,,
2022-10-06,240.02000427246094,244.27999877929688,233.91000366210938,236.67999267578125,9188900,NFLX,,,,237.34947939379592,236.90435504700196,0.4451243467939605,0.01680881604752488,0.42831553074643564,49.917799597036726,,,,0.013897725697205043,3.290008544921875,1.3897725697205108,,
2022-10-07,224.75,237.3300018310547,224.27999877929688,235.77000427246094,9806100,NFLX,,,,235.29080907399188,235.67058186733874,-0.3797727933468593,-0.06433469526797198,-0.31543809807888734,38.002033987449316,,,,-0.06361971502644859,-15.270004272460938,-6.361971502644859,,
2022-10-10,229.97999572753906,233.8300018310547,224.22999572753906,225.63999938964844,9991100,NFLX,,,,234.43126402728512,235.10836198952055,-0.6770979622354218,-0.18913556119459252,-0.48796240104082933,42.259107868580976,,,,0.02327028132386677,5.2299957275390625,2.3270281323866793,,
2022-10-11,214.2899932861328,230.44000244140625,213.6999969482422,226.0500030517578,15282400,NFLX,,,,231.19731551722668,233.10117000697085,-1.9038544897441625,-0.5370939558533889,-1.3667605338907736,37.839293940877624,,,,-0.06822333565043825,-15.69000244140625,-6.822333565043824,,
2022-10-12,220.8699951171875,223.6699981689453,212.63999938964844,214.3000030517578,12952600,NFLX,233.8760009765625,,,229.55019101614332,231.9476772486128,-2.3974862324694755,-0.9135122182712896,-1.4839740141981859,41.84804159664983,233.8760009765625,251.13050345588942,216.62149849723556,0.030706062052410887,6.5800018310546875,3.07060620524108,12887990.0,1.0050131944546823
2022-10-13,232.50999450683594,234.47000122070312,211.72999572753906,212.69000244140625,17505000,NFLX,233.73250045776368,,,230.01960563500737,231.99965632017137,-1.9800506851640023,-1.1288056430032232,-0.8512450421607791,53.042692792521116,233.73250045776368,250.98207352976894,216.48292738575842,0.0527006820617375,11.639999389648438,5.270068206173761,12790535.0,1.3685901332508765
2022-10-14,230.0,238.8000030517578,229.50999450683594,237.8000030517578,15293400,NFLX,233.22600021362305,,,230.0165109499339,231.8181466488058,-1.8016356988719053,-1.2643719570168095,-0.5372637418550958,52.95288938328113,233.22600021362305,250.2783935316361,216.17360689561,-0.010795211243111336,-2.5099945068359375,-1.0795211243111282,12609495.0,1.212847937209222
2022-10-17,245.10000610351562,249.9199981689453,234.39999389648438,234.41000366210938,21057800,NFLX,233.29950027465821,,,232.3879042017849,233.00394822193493,-0.6160440201500421,-1.1339364140983899,0.5178923939483477,59.00017467748563,233.29950027465821,250.55220543206696,216.04679511724947,0.06565220045006792,15.100006103515625,6.565220045006794,12766765.0,1.649423326896046
2022-10-18,240.86000061035156,250.3699951171875,237.72999572753906,249.8000030517578,25776700,NFLX,233.2,,,233.7153924214314,233.69482955721503,0.0205628642163731,-0.901940991025338,0.9225038552417111,47.799637391109805,233.2,250.2424622330047,216.1575377669953,-0.017299083588652953,-4.2400054931640625,-1.729908358865294,13253730.0,1.9448638232407027
2022-10-19,272.3800048828125,279.29998779296875,262.6600036621094,265.0,46685300,NFLX,234.97550048828126,,,239.7565528325798,237.05036658676437,2.706186245815445,-0.17757898135644182,2.883765227171887,63.10468823543454,234.97550048828126,259.4195164123449,210.53148456421766,0.13086441996424325,31.520004272460938,13.086441996424329,15129655.0,3.08568172902819
2022-10-20,268.1600036621094,278.3800048828125,266.3800048828125,272.7799987792969,17207100,NFLX,236.53100051879883,,,244.18383462341228,239.71505467780912,4.46877994560316,0.754509869731115,3.7142700758720446,63.130012682180826,236.53100051879883,265.13607249072106,207.9259285468766,-0.015493065368431536,-4.220001220703125,-1.5493065368431571,15489110.0,1.1109159919453087
2022-10-21,289.57000732421875,290.75,265.67999267578125,268.95001220703125,24889100,NFLX,239.6890007019043,,,251.24393725577298,243.9364810722836,7.307456183489364,2.068275623163264,5.2391805603261,67.74102819194502,239.6890007019043,276.3895830560016,202.988418347807,0.07984040636084822,21.410003662109375,7.984040636084829,16173205.0,1.5389095729634292
2022-10-24,282.45001220703125,290.489990234375,280.3599853515625,290.2300109863281,13326400,NFLX,242.6080009460449,,,256.089949991513,247.16337671005257,8.926573281460406,3.442593472153895,5.483979809306511,64.10741986969907,242.6080009460449,283.1622412764066,202.05376061568325,-0.02458816499326033,-7.1199951171875,-2.4588164993260353,16427810.0,0.8112097717224633
2022-10-25,291.0199890136719,297.5899963378906,285.54998779296875,286.95001220703125,15100700,NFLX,245.94100036621094,,,261.50643537791666,250.80260388252762,10.70383149538904,4.897091803953433,5.806739691435606,67.8128464806007,245.94100036621094,290.89857993062986,200.98342080179202,0.030341569963746373,8.569976806640625,3.0341569963746267,16794735.0,0.8991329723273395
2022-10-26,298.6199951171875,305.6300048828125,288.0400085449219,290.0400085449219,15714100,NFLX,248.61200027465821,,,267.2544963931188,254.7354706738701,12.519025719248702,6.423368025458096,6.095657693790606,68.698146772805,248.61200027465821,299.3589813164627,197.86501923285374,0.026115065598324216,7.600006103515625,2.6115065598324185,16701455.0,0.9408820967993508
2022-10-27,296.94000244140625,305.2099914550781,294.7799987792969,298.3299865722656,14612600,NFLX,251.47350006103517,,,271.8473803341913,258.1785509263204,13.66882940787093,7.8738968360949215,5.794932571776009,75.2218607471956,251.47350006103517,306.3898059255934,196.55719419647696,-0.005625854608704128,-1.67999267578125,-0.5625854608704183,16482340.0,0.886561010147831
2022-10-28,295.7200012207031,301.19000244140625,292.2900085449219,297.70001220703125,9960500,NFLX,254.4875,,,275.53768834650884,261.2183938503565,14.319294496152338,9.163998491942898,5.15529600420944,73.63048519771212,254.4875,312.24206052698287,196.73293947301718,-0.004108578199880197,-1.220001220703125,-0.4108578199880166,16387935.0,0.6077946977456281
2022-10-31,291.8800048828125,297.6199951171875,289.5,295.1300048828125,7505100,NFLX,257.129500579834,,,278.06207643166096,263.6841447487139,14.377931682947064,10.207446493886716,4.170485189060349,80.48723807491017,257.129500579834,316.7140616486345,197.54493951103342,-0.012985243886242004,-3.839996337890625,-1.2985243886242044,16330320.0,0.4595807063180636
2022-11-01,286.75,299.70001220703125,286.4200134277344,296.1700134277344,6916400,NFLX,259.4300003051758,,,279.4032590003472,265.5273652229589,13.875893777388285,10.941508164073756,2.9343856133145287,76.18442419534745,259.4300003051758,319.8964887470711,198.96351186328047,-0.01757573248250477,-5.1300048828125,-1.7575732482504776,15979845.0,0.4328202182186373
