Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Price_Change,Price_Change_Pct,Volume_SMA_20,Volume_Ratio
2022-09-15,126.27999877929688,130.3699951171875,125.5,127.37999725341797,52887200,AMZN,,,,126.27999877929688,126.27999877929688,0.0,0.0,0.0,,,,,,,,,
2022-09-16,123.52999877929688,123.87000274658203,120.69999694824219,122.77999877929688,115667800,AMZN,,,,124.79041544596353,124.85211416391225,-0.0616987179487154,-0.03427706552706411,-0.027421652421651288,,,,,-0.021777003694830932,-2.75,-2.1777003694830985,,
2022-09-19,124.66000366210938,124.70999908447266,121.80000305175781,122.16000366210938,47279700,AMZN,,,,124.73951569660704,124.78309072585691,-0.04357502924986534,-0.03808770639706461,-0.005487322852800729,,,,,0.009147615105472573,1.1300048828125,0.9147615105472536,,
2022-09-20,122.19000244140625,124.4000015258789,121.13999938964844,123.3499984741211,47698400,AMZN,,,,123.93473399809037,124.05817655839239,-0.12344256030202416,-0.06700195229982868,-0.05644060800219548,,,,,-0.019813903001303146,-2.470001220703125,-1.9813903001303104,,
2022-09-21,118.54000091552734,123.76000213623047,118.44999694824219,122.48999786376953,58498900,AMZN,,,,122.46900430020808,122.77848886655067,-0.30948456634259003,-0.13913504786228742,-0.1703495184803026,,,,,-0.02987152347123645,-3.6500015258789062,-2.9871523471236454,,
2022-09-22,117.30999755859375,118.79000091552734,116.26000213623047,117.08000183105469,55229200,AMZN,,,,121.21509424765965,121.68319367268893,-0.4680994250292798,-0.22830268414009566,-0.23979674088918415,,,,,-0.010376272544574294,-1.2300033569335938,-1.0376272544574259,,
2022-09-23,113.77999877929688,116.05000305175781,112.05999755859375,116.0,65126700,AMZN,,,,119.55597870730857,120.27765142997545,-0.7216727226668809,-0.3531614789762826,-0.3685112436905983,,,,,-0.03009120154088929,-3.529998779296875,-3.009120154088929,,
2022-09-26,115.1500015258789,117.33999633789062,113.12999725341797,113.30000305175781,62723300,AMZN,,,,118.63651917933815,119.4514599758458,-0.8149407965076421,-0.4641357327410592,-0.3508050637665829,,,,,0.012040804722097675,1.3700027465820312,1.2040804722097727,,
2022-09-27,114.41000366210938,118.31999969482422,113.05000305175781,117.19999694824219,60094700,AMZN,,,,117.80036397577297,118.70420547537704,-0.90384149960407,-0.5657099462779727,-0.33813155332609734,,,,,-0.006426381710496365,-0.7399978637695312,-0.6426381710496317,,
2022-09-28,118.01000213623047,118.69999694824219,113.80000305175781,114.37999725341797,55763800,AMZN,,,,117.84009032570498,118.60841217103923,-0.7683218453342562,-0.6111067732711792,-0.15721507206307694,,,,,0.0314657666190894,3.5999984741210938,3.146576661908937,,
2022-09-29,114.80000305175781,116.06999969482422,113.05999755859375,115.5999984741211,58969700,AMZN,,,,117.28382765625423,118.11446030176269,-0.8306326455084587,-0.6591377797598951,-0.17149486574856365,,,,,-0.027201076403397084,-3.2099990844726562,-2.7201076403397066,,
2022-09-30,113.0,116.91999816894531,112.83999633789062,114.08000183105469,59479600,AMZN,,,,116.52217716217686,117.4860682681498,-0.9638911059729338,-0.7245860133694466,-0.2393050926034872,,,,,-0.015679468675155683,-1.8000030517578125,-1.5679468675155677,,
2022-10-03,115.87999725341797,116.91000366210938,112.44999694824219,113.58000183105469,50941900,AMZN,,,,116.41067033393357,117.29791733846672,-0.8872470045331511,-0.7590107304371283,-0.12823627409602278,,,,,0.025486701357681163,2.8799972534179688,2.548670135768114,,
2022-10-04,121.08999633789062,123.0,119.79000091552734,119.88999938964844,62812600,AMZN,,,,117.20741014991307,117.72381293874884,-0.5164027888357623,-0.708256968040517,0.19185417920475467,42.269881875089766,,,,0.04496029692750958,5.209999084472656,4.496029692750949,,
2022-10-05,120.94999694824219,121.75,117.69000244140625,118.58000183105469,48217500,AMZN,,,,117.83435750948327,118.0728070218127,-0.23844951232942435,-0.6108689402930335,0.37241942796360916,42.09433288415499,,,,-0.001156159830559278,-0.1399993896484375,-0.11561598305592638,,
2022-10-06,120.30000305175781,121.52999877929688,119.5,120.7699966430664,42253800,AMZN,,,,118.24182487586178,118.30579002252361,-0.06396514666182895,-0.4983202166295945,0.4343550699677656,44.89086418036747,,,,-0.00537407121029132,-0.649993896484375,-0.537407121029135,,
2022-10-07,114.55999755859375,118.16999816894531,113.87999725341797,118.0,54678000,AMZN,,,,117.64023901792262,117.92555937591919,-0.28532035799656796,-0.454738880456236,0.16941852245966804,36.05741888028634,,,,-0.04771409266460691,-5.7400054931640625,-4.7714092664606875,,
2022-10-10,113.66999816894531,116.25,112.43000030517578,115.0999984741211,42339700,AMZN,,,,116.99766308211976,117.50511743144193,-0.5074543493221739,-0.4654753859174003,-0.04197896340477364,37.70207213830524,,,,-0.007768849586377025,-0.8899993896484375,-0.7768849586377055,,
2022-10-11,112.20999908447266,115.4800033569336,110.38999938964844,112.70999908447266,56432200,AMZN,,,,116.22894004319966,116.9945914030044,-0.7656513598047496,-0.5263884301778571,-0.23926292962689255,40.2465293892769,,,,-0.012844190270001499,-1.4599990844726562,-1.2844190270001505,,
