Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Price_Change,Price_Change_Pct,Volume_SMA_20,Volume_Ratio
2022-09-15,239.42398071289062,245.2978486109271,238.0969909279738,243.7074231624853,31530900,MSFT,,,,239.42398071289062,239.42398071289062,0.0,0.0,0.0,,,,,,,,,
2022-09-16,238.799560546875,239.34596558037185,236.18460303002797,238.33120061380296,39791800,MSFT,,,,239.08575312296546,239.0997625497671,-0.014009426801635527,-0.007783014889797515,-0.0062264119118380125,,,,,-0.002608010125620619,-0.624420166015625,-0.2608010125620663,,
2022-09-19,238.58489990234375,239.1898462068976,235.00398165238354,236.58465548733815,26826900,MSFT,,,,238.89026999528627,238.91477739946072,-0.02450740417444308,-0.014637272793340778,-0.009870131381102303,,,,,-0.0008989155760573686,-0.21466064453125,-0.0898915576057408,,
2022-09-20,236.56512451171875,237.59939325821156,233.82333267549006,236.19435819350156,26660300,MSFT,,,,238.15631243387855,238.25791713089146,-0.10160469701290253,-0.044097782352812906,-0.05750691466008963,,,,,-0.008465646365095725,-2.019775390625,-0.8465646365095709,,
2022-09-21,233.15008544921875,241.64867860903064,233.10129609605303,238.3409629469102,28625600,MSFT,,,,236.79613845428486,237.0733898961545,-0.27725144186965167,-0.11345572485544222,-0.16379571701420945,,,,,-0.014435936275682182,-3.4150390625,-1.4435936275682213,,
2022-09-22,235.13079833984375,237.9408981793507,231.8035790277941,232.09628535405986,31061200,MSFT,,,,236.3913731932578,236.6843043009799,-0.2929311077220973,-0.16210353225055865,-0.13082757547153864,,,,,0.008495441409805515,1.980712890625,0.8495441409805569,,
2022-09-23,232.14508056640625,235.27717233231257,229.49110062617243,233.72575432183234,34176000,MSFT,,,,235.44382785022017,235.87702689049806,-0.43319904027788425,-0.23071057316222127,-0.20248846711566298,,,,,-0.012698114387899695,-2.9857177734375,-1.2698114387899644,,
2022-09-26,231.68650817871094,235.58941845298165,231.14985503831448,231.29622310665232,27694200,MSFT,,,,234.65973314674306,235.2018304919914,-0.5420973452483224,-0.30554267012405834,-0.2365546751242641,,,,,-0.0019753698272496623,-0.4585723876953125,-0.19753698272496262,,
2022-09-27,230.6717529296875,235.93092381180116,228.8081097419373,234.15509253004862,27018700,MSFT,,,,233.87076871573288,234.53037354875045,-0.6596048330175677,-0.38733278626390677,-0.2722720467536609,,,,,-0.004379863363647818,-1.0147552490234375,-0.43798633636478645,,
2022-09-28,235.2186279296875,236.4480391799153,229.03250446546224,231.06201938613802,29029700,MSFT,,,,234.12618751293934,234.62534595475466,-0.4991584418153252,-0.41238822457782065,-0.08677021723750455,,,,,0.019711451195266072,4.546875,1.9711451195266034,,
