ticker,current_price,total_return_pct,annualized_return_pct,annualized_volatility_pct,sharpe_ratio,max_profit_potential,upward_runs,downward_runs,momentum_score,win_rate,sma5_signal,sma20_signal
AAPL,238.99000549316406,8.796170362333235,13.702667049897693,32.413860751890944,0.4227409735231344,164.49071070439715,61,60,1,53.6,BUY,BUY
MSFT,510.0199890136719,19.275078702702547,20.878173528494525,24.799394157696945,0.8418824022769364,135.89357096517952,68,67,1,54.400000000000006,BUY,BUY
GOOGL,249.52999877929688,56.8302471468231,50.71788765409918,32.18561553028096,1.5757936214201849,232.319317976501,62,62,0,54.800000000000004,BUY,BUY
AMZN,231.6199951171875,24.239663260619114,27.60175820657566,33.672962846079116,0.8197009076018866,220.08262319899137,65,65,0,52.400000000000006,BUY,BUY
TSLA,425.8599853515625,87.43837635199286,88.43400458337477,71.25531567029,1.2410864193286768,589.9208107789915,59,58,1,49.6,BUY,BUY
NVDA,170.2899932861328,50.25036061028967,53.64069600814998,49.786036860147554,1.077424502754265,344.25825216628704,70,70,0,54.400000000000006,SELL,SELL
META,775.719970703125,44.555119860201394,43.88818470687282,36.61888693209132,1.1985122537520654,249.87787867165844,63,63,0,52.0,BUY,BUY
NFLX,1228.5,77.92229236978748,63.79155843256821,33.11780046675701,1.9262015451962433,302.63297933465697,63,62,1,55.2,BUY,BUY
