Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2023-01-25,235.43141174316406,238.0635179347867,225.93039107535145,229.4333414223457,66526600
2023-01-26,242.662353515625,242.9656790686591,236.79149012411796,238.40597158463132,33454500
2023-01-27,242.8189239501953,244.45297920647357,241.51754738385625,243.6310618794315,26498900
2023-01-30,237.48622131347656,240.31401998539118,236.98718835759996,239.24746842953175,25867400
2023-01-31,242.47645568847656,242.61344191233738,237.72105544533972,238.21029409203948,26541100
2023-02-01,247.3101348876953,249.6878275342772,240.18682141552847,242.66236776319857,31259900
2023-02-02,258.90509033203125,258.9931497026044,251.71327646099442,253.2494929338685,39940400
2023-02-03,252.78961181640625,258.5137098891533,251.56651521371487,253.95400217102897,29077300
2023-02-06,251.2435760498047,252.74064494846758,249.29641600703994,251.89916890250527,22518000
2023-02-07,261.80133056640625,262.98527949675434,254.48231110631974,254.9226377457536,50841400
2023-02-08,260.9892272949219,270.803352152855,260.4804000537077,267.31997580328925,54686000
2023-02-09,257.9461975097656,268.08323851228033,257.1438389059793,267.9070898928633,42375100
2023-02-10,257.4373779296875,258.4060608799008,255.0498909814336,255.90116143595523,25818500
2023-02-13,265.4804382324219,268.6898422196811,261.4001752133106,261.8796493414977,44630900
2023-02-14,266.3121032714844,269.0518269790631,263.4842903547791,266.8013417807484,37047900
2023-02-15,264.18353271484375,265.5666447691535,261.1034044657681,263.2026047275784,28922400
2023-02-16,257.1502380371094,261.65269341898556,256.90500606684026,258.98456838503563,29603600
2023-02-17,253.13827514648438,255.12955777223888,251.11756587840034,254.4429261393681,30000100
2023-02-21,247.85108947753906,250.61731377289414,246.791685383644,249.62656685950031,28397400
2023-02-22,246.7132110595703,249.4892392663738,245.56552702514333,249.2440072512969,22491100
2023-02-23,249.91104125976562,251.94155452190677,245.70285158085764,250.68596782653108,29219100
2023-02-24,244.46688842773438,246.21293914937976,243.3682538076719,245.19278056900376,24990900
2023-02-27,245.3889923095703,247.9982648096876,244.63367343474144,247.64513007307193,21190000
2023-02-28,244.6630859375,246.6936142975938,243.98624315080207,244.31977008171737,22491000
2023-03-01,241.57313537597656,246.144248340917,241.1022791735545,245.9774923821407,27565300
2023-03-02,246.32086181640625,246.60532438654516,240.92575713440505,241.84783196580932,24808200
2023-03-03,250.42111206054688,250.744820108994,246.5954987021246,247.38024412553207,30760100
2023-03-06,251.97097778320312,255.15899387446288,251.09795243692292,251.53936705600412,24109800
2023-03-07,249.30284118652344,252.77533463239405,248.5573413069621,251.41183036535284,21473200
2023-03-08,248.86141967773438,249.68539556928397,246.02653848093868,249.19493159082262,17340200
2023-03-09,247.50775146484375,254.60966035641655,246.78185938190114,250.94099934444543,26653400
2023-03-10,243.84890747070312,247.9688024073323,242.87779825224976,246.291423774854,28333900
2023-03-13,249.07725524902344,252.99116366046172,241.0434519121512,242.68160000285428,33339700
2023-03-14,255.81622314453125,256.09088178887293,250.98024029023756,251.85326561713225,33620300
2023-03-15,260.3775329589844,261.39770646973017,254.2663406895164,255.02167441477647,46028000
2023-03-16,270.932373046875,271.285492819686,258.2587678945706,260.1519520817623,54768800
2023-03-17,274.1007080078125,277.9263212786572,271.05003625066047,272.95303899433276,69527400
2023-03-20,267.0380554199219,272.1879277131166,264.70344185731915,271.6974636851933,43466600
2023-03-21,268.5584411621094,269.7551744059868,264.3796786992098,269.6374678468421,34558700
2023-03-22,267.0968933105469,275.680013304396,266.98897566413984,268.1857090207041,34873300
2023-03-23,272.3644714355469,275.6996206406408,269.95139694314116,272.63913007748295,36610900
2023-03-24,275.2189636230469,275.2778169055255,270.02984635718013,271.95245676775505,28172000
2023-03-27,271.1089172363281,276.0920188893076,270.26530349087056,275.150336280782,26840200
2023-03-28,269.9808654785156,270.87351368720647,266.86149121075977,270.53018284762516,21878600
2023-03-29,275.1601257324219,275.778115168562,273.1001709238038,273.63966935521813,25087000
2023-03-30,278.63262939453125,279.03481352881886,276.1116667967819,278.80921921277934,25053400
2023-03-31,282.8015441894531,283.75304559318363,277.6026375106462,278.3187257622944,32766000
2023-04-03,281.7519836425781,282.77212729380244,278.5345407324913,281.0555031510767,24883300
2023-04-04,281.7029113769531,284.9105652724409,280.22173037151373,281.7519757409846,25824300
2023-04-05,278.9171142578125,281.67352004035706,277.5242130103723,280.3983253844693,22064800
2023-04-06,286.03863525390625,286.5094615754292,276.65114630640034,277.8086342608768,29770300
2023-04-10,283.8707580566406,284.07674454726254,279.279992431104,283.6941682719904,23103000
2023-04-11,277.43585205078125,280.52579918788547,276.26857527576567,280.30017497191614,27276600
2023-04-12,278.08331298828125,281.53619925147586,276.5824941090568,279.3585375506844,27403400
2023-04-13,284.3121643066406,284.3710175910473,277.7693913938778,278.18136438472453,24222700
2023-04-14,280.68280029296875,282.9781686132696,278.2795143077269,281.52638414818057,20987900
2023-04-17,283.2920227050781,286.03863934058404,280.7023880930552,284.4004762454157,23836200
2023-04-18,282.8702087402344,286.1955691018291,281.53616100019883,286.0091903829201,20161800
2023-04-19,282.9486999511719,283.53723281599844,279.11326779246525,280.5355954631928,17150300
2023-04-20,280.6533508300781,283.5176743242599,279.6429959890706,279.8097669534643,23244400
2023-04-21,280.30999755859375,280.810250487239,277.6614799588713,279.57430155150945,21676400
2023-04-24,276.3960266113281,279.5153998925392,273.4042086745048,276.7099307045575,26611000
2023-04-25,270.167236328125,276.22936493295845,270.11817196073184,274.1792287517983,45772200
2023-04-26,289.7367248535156,293.85663480146826,287.14709026508365,291.0413759757721,64599200
2023-04-27,299.01629638671875,299.3792649257392,289.6190184598168,290.325287881764,46462600
2023-04-28,301.3999938964844,303.0381271482286,297.5253157175753,298.2119773989559,36469600
2023-05-01,299.73236083984375,302.7143903771624,299.33017676280843,301.1154729285125,21294100
2023-05-02,299.5852355957031,303.2833235211519,298.11384353910654,301.8904224714807,26404400
2023-05-03,298.5945129394531,302.7242119316147,298.29042761791334,300.7721745574302,22360800
2023-05-04,299.5852355957031,301.8904224714807,297.61356066048836,300.39939269537876,22519900
2023-05-05,304.7253112792969,306.0201435685824,298.4669851499672,299.8893428831968,28197100
2023-05-08,302.763427734375,304.28388412845356,300.2522543951284,304.2152119824431,21318600
2023-05-09,301.1449279785156,304.1269577971299,300.4680851917981,302.1258560826802,21340800
2023-05-10,306.3536071777344,307.03044986140986,301.80211703381246,302.73398062957256,30078000
2023-05-11,304.1955871582031,305.1863340809167,300.4190380652053,304.1857982337492,31680200
2023-05-12,303.07733154296875,304.7252834320708,300.7525369252092,304.62718464295926,19774700
2023-05-15,303.5580139160156,303.98962469259277,301.72368308333836,303.2048941545713,16336500
2023-05-16,305.7944641113281,307.726893335858,303.92088816790715,303.92088816790715,26730300
2023-05-17,308.6847229003906,309.10743681750125,305.47989738715967,307.0036775549358,24315000
2023-05-18,313.1282043457031,313.6394211850269,308.4094689120249,309.20575514144576,27276000
2023-05-19,312.9512634277344,313.35432671083794,311.0146096045722,311.37834159149793,27546700
2023-05-22,315.7431945800781,317.1293303008465,312.6268717902356,313.2068809214525,24115700
2023-05-23,309.92340087890625,317.2571122621046,309.9135605550199,314.6126452216037,30797200
2023-05-24,308.53729248046875,311.14242845628706,307.3182622495086,309.4024010311534,23384900
2023-05-25,320.4029846191406,321.3663764150408,314.5831825416838,317.7683276646015,43301700
2023-05-26,327.2550048828125,327.75635143562505,318.3975124375742,318.5351269811533,36630600
2023-05-30,325.6033630371094,330.05667928706043,324.92504076054195,329.55533282249974,29503100
2023-05-31,322.8311462402344,330.2533305472488,321.78906193921273,326.66512243856624,45950600
2023-06-01,326.9502258300781,327.8841566682848,319.2232906882485,320.41279996560337,26773900
2023-06-02,329.7225036621094,331.7869618694956,326.92074109501317,328.5919763107523,25873800
2023-06-05,330.25335693359375,332.8290019187476,328.99502541409146,329.5455435788118,21307100
2023-06-06,328.0315856933594,329.6929804213879,326.54716679509426,329.6536491257751,20396200
2023-06-07,317.90594482421875,328.8278643518396,317.04083634658787,326.03594244738656,40717100
2023-06-08,319.7541198730469,321.1107645064962,317.87644809786565,318.45645718009644,23277700
2023-06-09,321.25823974609375,324.40405344263496,318.91852262119164,319.48869141586215,22529000
2023-06-12,326.23260498046875,326.4783730978262,319.6558477599043,323.0179388047992,24260300
2023-06-13,328.6312561035156,331.27572305928487,324.79728003412475,328.80820192187525,22951300
2023-06-14,331.629638671875,333.3008737465053,327.1763219152769,328.68042148204876,26003800
2023-06-15,342.2074890136719,343.9180252922513,331.492006462169,331.76726551850345,38899100
2023-06-16,336.5351867675781,345.52048357890783,336.1616444283532,345.37302870803074,46552000
2023-06-20,332.32757568359375,336.2893558128443,330.1746449680943,333.56625636949354,26375400
2023-06-21,327.91363525390625,332.0130604612283,326.4488669428893,330.67606636446294,25117800
2023-06-22,333.95953369140625,334.3625969961484,327.69736698314864,328.4641622943436,23556800
2023-06-23,329.34893798828125,332.2391735369446,327.8055369647912,328.70010653848016,23146900
2023-06-26,323.03759765625,330.420451002799,322.9294440913957,328.07092355992313,21520600
2023-06-27,328.9065246582031,330.45976577699514,323.72571415230334,326.24237697831273,24354100
2023-06-28,330.1648864746094,332.2588355814836,328.1594102876184,328.99502786561385,20259500
2023-06-29,329.3784484863281,330.42050299750343,326.98958937114276,329.04420741679957,16997000
2023-06-30,334.7754821777344,336.928413125334,331.49202397478524,332.0327017922602,26832800
2023-07-03,332.2685852050781,335.12932909598504,330.8726393895058,333.44828392332306,12508700
2023-07-05,332.4259338378906,335.8666873183972,329.06384295177827,329.417734623584,18172400
2023-07-06,335.4930725097656,337.1839580632302,329.8207561477581,331.59027428466925,28161200
2023-07-07,331.51165771484375,336.00430553625574,331.29538059868645,333.5761156416205,21214800
2023-07-10,326.212890625,329.55536067649837,322.0446733856095,328.93602028459145,32791400
2023-07-11,326.8420715332031,327.22545415637865,321.4646644778311,325.45593589359305,26698200
2023-07-12,331.4919738769531,335.86662737799577,329.98787453822877,330.9021245282215,29995300
2023-07-13,336.8595886230469,337.92129360338816,333.2811907244009,333.81205821506575,20567200
2023-07-14,339.39593505859375,345.48115613970265,338.48168484795,341.70616139811665,28352700
2023-07-17,339.8775634765625,341.1162140514301,336.4073198006957,339.82839186583254,20363900
2023-07-18,353.4046325683594,360.5712376511842,336.3778440465074,339.975862070625,64738600
2023-07-19,349.06927490234375,356.3243527739174,346.47397981064125,355.62637988954435,39732900
2023-07-20,340.998291015625,351.9103997734986,339.5236825348579,347.5848875634458,33778400
2023-07-21,337.9508056640625,344.3702675687518,334.077497807225,343.2397402503529,69405400
2023-07-24,339.26812744140625,341.04751622203986,336.5155365118462,339.99562147356863,26678100
2023-07-25,345.03875732421875,345.93335679685634,339.22879591466364,341.23424198421435,41637700
2023-07-26,332.0523376464844,338.8355608783581,327.47121688450346,335.66022637997355,58383700
2023-07-27,325.1217346191406,335.55211932236773,323.4799903627964,334.7165317078784,39635300
2023-07-28,332.64215087890625,334.25440376184946,327.5301932033696,328.02172932607414,28484900
2023-07-31,330.2337341308594,331.98360201648336,327.7170408786547,331.21680665089514,25446000
2023-08-01,330.6465759277344,332.8093472638062,328.0512803254377,329.5160486388289,18311900
2023-08-02,321.9562072753906,327.9824458178332,320.8354903518812,327.9824458178332,27761300
2023-08-03,321.1304626464844,324.2959572590303,320.4324895800292,320.4816312040504,18253700
2023-08-04,322.2314758300781,329.46690442388586,321.70060832431494,326.2620787423008,23741500
2023-08-07,324.5220031738281,325.5050755362961,321.9758493551546,322.8114668634499,17741500
2023-08-08,320.53076171875,323.1850693457117,317.5324027335814,321.4253612522669,22327600
2023-08-09,316.7754211425781,321.5727891157856,315.61537294318714,320.9436383983928,22373300
2023-08-10,317.4635314941406,322.70332366781076,315.7431549645052,320.50122130920715,20113700
2023-08-11,315.57611083984375,316.9524063309863,313.8065623503819,314.83880646948256,24355500
2023-08-14,318.5547790527344,318.5744296997712,314.66179086831823,315.94964327343246,18836100
2023-08-15,316.41168212890625,319.5870169204076,315.4679409838277,317.53239911449145,16966300
2023-08-16,315.64324951171875,319.6035867530306,315.0521512600074,316.03730499135764,20698900
2023-08-17,312.175537109375,317.0914448901851,311.51547084312125,315.78120358070635,21257200
2023-08-18,311.781494140625,313.65328039991437,306.92466292217586,309.82101758009554,24755000
2023-08-21,317.1013488769531,317.97812023302833,312.3332075074282,313.20997886350335,24040000
2023-08-22,317.67266845703125,321.23892020655586,316.6875147112175,320.66754426236673,16084600
2023-08-23,322.145263671875,324.3126138630537,318.65781111498035,319.01248208467564,21166400
2023-08-24,315.21966552734375,328.0365262054767,315.20980436860924,327.9084513999614,23281400
2023-08-25,318.18499755859375,320.5296384398639,314.06703166493907,316.697405641925,21684100
2023-08-28,318.8942565917969,321.30786505660586,316.94364149226806,320.8251493765449,14808500
2023-08-29,323.5343322753906,324.09587710343106,317.10127977619635,317.10127977619635,19284600
2023-08-30,323.90875244140625,324.9135985752183,321.6034959712418,323.7905387861943,15222100
2023-08-31,322.8940124511719,325.9972408442875,321.92855092385497,324.3126362990831,26411000
2023-09-01,323.7806396484375,327.06118845381434,321.9285457619997,326.39129110984953,14942000
2023-09-05,328.5980224609375,329.8787403792181,323.78063623976607,324.1155849082222,18553900
2023-09-06,327.9380187988281,329.4945486553449,325.2780913747757,328.4305957244297,17535800
2023-09-07,325.0120849609375,328.1350055862109,324.14514483010225,326.37160197842854,18381000
2023-09-08,329.3073425292969,331.16929760056996,324.5687552625587,325.189406952983,19530100
2023-09-11,332.9228820800781,333.395766733697,330.45013638799065,332.2332623849475,16583300
2023-09-12,326.8444519042969,331.7899430173362,326.5587789605408,330.8343426682216,17565500
2023-09-13,331.0707702636719,331.8490501523294,326.2533840096043,326.39128990249543,16544400
2023-09-14,333.6716613769531,335.79956749354574,331.5732786123412,334.11496262436276,20267000
2023-09-15,325.3174743652344,332.39087111470906,324.7559295090808,331.91801655332216,37679800
2023-09-18,324.1747131347656,325.4948156439136,321.5147857988126,322.93340970271976,16834200
2023-09-19,323.77081298828125,324.4998472951053,319.6922916047418,321.32765063479235,16505900
2023-09-20,316.0077819824219,324.69684594431357,315.7516624314958,324.6180468666076,21436500
2023-09-21,314.78619384765625,320.5197962034768,310.3234483172927,314.5202131437501,35560400
2023-09-22,312.3035888671875,316.6776737677098,311.4563410385971,316.5495989744166,21447900
2023-09-25,312.82574462890625,312.9538194326375,310.3234455703718,311.88983649741465,17836000
2023-09-26,307.50592041015625,311.190385987701,305.41736910779923,310.4515206404709,26297600
2023-09-27,308.146240234375,309.63380190644403,305.09225769207535,307.6634944681224,19410100
2023-09-28,308.983642578125,310.7963219055671,304.85584588034675,306.3729610383482,19683600
2023-09-29,311.0623474121094,314.7271211637731,310.3037897238297,313.03265523419714,24147300
2023-10-02,317.0224914550781,317.11118175682213,310.50077789049766,311.5844531197729,20570000
2023-10-03,308.7373046875,316.6185335781867,306.5896469657661,316.06681989649655,21033500
2023-10-04,314.22467041015625,315.2886534274159,309.3383156259744,309.36786903953663,20720100
2023-10-05,314.6187438964844,315.2295645858041,310.22496579732444,314.352763159249,16965600
2023-10-06,322.40142822265625,324.30276775869294,311.60412139660474,311.8504098359206,25673600
2023-10-09,324.9234619140625,325.396316538082,318.3820256796938,319.9287244962823,19891200
2023-10-10,323.5146484375,326.18440663278744,322.8053365479783,326.0464706793637,20557100
2023-10-11,327.4848937988281,327.8789493713541,324.25359000089406,326.2928358564572,20063200
2023-10-12,326.2435302734375,328.67686131918805,323.8397526385864,325.662293149409,19313100
2023-10-13,322.8644714355469,328.87388567074674,321.51478545137195,327.4454306740634,21072400
2023-10-16,327.7015075683594,331.14954516450206,325.69178580854714,326.13508688935,22158000
2023-10-17,327.130126953125,328.50933608538344,322.5491683767467,324.69679617301375,18338500
2023-10-18,325.2091064453125,330.60776009184275,323.4259804727019,327.553777299333,23153600
2023-10-19,326.4011535644531,331.87860610828534,325.99723691191247,327.2188179633477,25052100
2023-10-20,321.8202209472656,326.9922786523629,320.6183320494055,326.7952358568411,25027700
2023-10-23,324.430908203125,327.7902868028739,319.57410641256814,320.63805945731093,24374700
2023-10-24,325.6228942871094,326.91344339948563,322.73640078016155,326.38145191312543,31153600
2023-10-25,335.61236572265625,341.0602651549816,332.607628527267,339.8977607961559,55053800
2023-10-26,323.0220947265625,336.5580983520132,322.086186588402,335.48428431504954,37828500
2023-10-27,324.9135437011719,331.7209594661993,323.52447335800804,325.524334192952,29856500
2023-10-30,332.30224609375,334.41048978500254,326.9035921180138,328.4601520528565,22828100
2023-10-31,333.0903625488281,333.9671639293421,329.7211531293836,333.8193968608595,20265300
2023-11-01,340.93212890625,342.26209233898635,334.60742928131657,334.7453652224834,28158800
2023-11-02,343.1487731933594,343.6511811792391,339.65145922211735,342.0847902707167,24348100
2023-11-03,347.5622863769531,349.1287075459124,342.1734933028786,344.4393653277712,23637700
2023-11-06,351.2369079589844,352.23192298801735,348.1041258688438,348.2026472687151,23828300
2023-11-07,355.1775207519531,357.0788604906001,352.3205805643499,354.0642920772967,25833900
2023-11-08,357.807861328125,358.4678975179717,355.1971797857397,356.31040835628005,26767800
2023-11-09,355.3350830078125,359.3742191060245,355.0099654575065,356.92116600059455,24847300
2023-11-10,364.18182373046875,364.60543265510057,355.70949491528955,356.12324268113645,28042100
2023-11-13,361.23614501953125,362.99957852895466,360.46772634989776,362.75329010837333,19986500
2023-11-14,364.7728576660156,366.4279387672935,361.8962256351267,365.5018918638483,27683900
2023-11-15,364.9210205078125,368.33656292908665,362.3938800199408,366.51032306456335,26860100
2023-11-16,371.3374938964844,371.5151742717362,365.4244247654556,366.1944031837435,27182300
2023-11-17,365.0986328125,369.5605546240066,362.28524004589394,368.810308519438,40157000
2023-11-20,372.5911560058594,374.0027780403626,366.2338861383217,366.45106107636286,52465100
2023-11-21,368.2773132324219,371.38684030809384,366.35235211982354,370.8439180073763,28423100
2023-11-22,372.99591064453125,374.910990611704,370.15290409014983,373.14397762641977,23345300
2023-11-24,372.581298828125,373.114370096836,370.32073924284447,372.48257746347025,10176600
2023-11-27,373.74609375,375.75004385501524,371.36708082466845,371.9396164792958,22179200
2023-11-28,377.7835998535156,378.07973380889825,373.3019152003715,373.4894767472904,20453100
2023-11-29,373.9830627441406,379.36303057120796,372.5911728680929,378.8299894382341,28963400
2023-11-30,374.042236328125,375.20706991666657,370.64642678569544,373.6276187137067,30554400
2023-12-01,369.6988220214844,373.3019258337439,366.5399191549517,371.9199171267098,33040500
2023-12-04,364.39776611328125,364.7728590438149,358.2379093318976,364.3582715480311,32063300
2023-12-05,367.7343444824219,368.28714793242324,360.92299258913255,361.742346716279,23065000
2023-12-06,364.06207275390625,369.37296156598063,363.30197566715555,368.7411992099009,21182100
2023-12-07,366.1845703125,366.678147018609,361.6140451938454,363.4995118262456,23118900
2023-12-08,369.4223937988281,369.6494197796378,363.4994739427989,364.45701385787805,20154400
2023-12-11,366.530029296875,366.82619337920636,361.3968499172915,363.7462797263503,27708800
2023-12-12,369.5704650878906,369.60995965587347,365.70081081484244,366.085815070236,24838300
2023-12-13,369.5605773925781,372.7885879751983,366.00681947505166,371.1893743181654,30955500
2023-12-14,361.22900390625,368.9584312025777,359.45213999645404,368.51420016236455,43277500
2023-12-15,365.9673767089844,367.6159059530904,361.5745321982381,362.13721684465844,78502300
2023-12-18,367.8626403808594,368.2081500319999,363.9436409033798,364.70376816099395,21802900
2023-12-19,368.4648742675781,368.4648742675781,365.0887965076412,366.7175935330502,20603700
2023-12-20,365.8587341308594,371.1992368493833,365.76989395307385,370.18247020291363,26316700
2023-12-21,368.7413024902344,369.60012115847155,365.28626546824796,367.7738812788866,17708000
2023-12-22,369.76788330078125,370.3601813274184,367.9219113827599,368.87945132359005,17107500
2023-12-26,369.84686279296875,372.097571135072,368.70176133814033,370.18249130335374,12673100
2023-12-27,369.26446533203125,370.241737520185,368.0206424558139,368.8893422344082,14905400
2023-12-28,370.4588623046875,371.6236958839342,369.3532555090956,370.5477024801698,14327000
2023-12-29,371.20916748046875,372.31477445203035,368.6820572238906,371.16967290990425,18730800
